theta_deg,FH_single,FE_single,FH_double,FE_double
81.97880,0.091036,0.012703,0.033186,0.004631
81.98453,0.091039,0.012695,0.033175,0.004626
81.99026,0.091043,0.012686,0.033163,0.004621
81.99599,0.091046,0.012677,0.033152,0.004616
82.00172,0.091049,0.012669,0.033140,0.004611
82.00745,0.091052,0.012660,0.033128,0.004606
82.01318,0.091054,0.012652,0.033117,0.004601
82.01891,0.091056,0.012643,0.033105,0.004596
82.02464,0.091058,0.012634,0.033093,0.004592
82.03037,0.091059,0.012625,0.033081,0.004587
82.03610,0.091060,0.012616,0.033068,0.004582
82.04183,0.091061,0.012607,0.033056,0.004577
82.04756,0.091062,0.012598,0.033044,0.004572
82.05329,0.091062,0.012589,0.033031,0.004567
82.05902,0.091062,0.012580,0.033019,0.004562
82.06474,0.091062,0.012571,0.033006,0.004557
82.07047,0.091061,0.012562,0.032993,0.004552
82.07620,0.091060,0.012553,0.032980,0.004547
82.08193,0.091059,0.012544,0.032967,0.004541
82.08766,0.091057,0.012535,0.032954,0.004536
82.09339,0.091055,0.012525,0.032941,0.004531
82.09912,0.091053,0.012516,0.032928,0.004526
82.10485,0.091051,0.012507,0.032914,0.004521
82.11058,0.091048,0.012497,0.032901,0.004516
82.11631,0.091045,0.012488,0.032887,0.004511
82.12204,0.091042,0.012479,0.032874,0.004506
82.12777,0.091038,0.012469,0.032860,0.004501
82.13350,0.091035,0.012459,0.032846,0.004495
82.13923,0.091030,0.012450,0.032832,0.004490
82.14496,0.091026,0.012440,0.032818,0.004485
82.15069,0.091021,0.012431,0.032804,0.004480
82.15642,0.091016,0.012421,0.032790,0.004475
82.16215,0.091011,0.012411,0.032775,0.004470
82.16788,0.091005,0.012401,0.032761,0.004464
82.17361,0.090999,0.012392,0.032746,0.004459
82.17934,0.090993,0.012382,0.032732,0.004454
82.18507,0.090987,0.012372,0.032717,0.004449
82.19080,0.090980,0.012362,0.032702,0.004443
82.19653,0.090973,0.012352,0.032687,0.004438
82.20225,0.090965,0.012342,0.032672,0.004433
82.20798,0.090958,0.012332,0.032657,0.004428
82.21371,0.090950,0.012322,0.032642,0.004422
82.21944,0.090941,0.012312,0.032626,0.004417
82.22517,0.090933,0.012301,0.032611,0.004412
82.23090,0.090924,0.012291,0.032596,0.004406
82.23663,0.090915,0.012281,0.032580,0.004401
82.24236,0.090905,0.012271,0.032564,0.004396
82.24809,0.090896,0.012260,0.032549,0.004390
82.25382,0.090886,0.012250,0.032533,0.004385
82.25955,0.090875,0.012240,0.032517,0.004380
82.26528,0.090865,0.012229,0.032501,0.004374
82.27101,0.090854,0.012219,0.032485,0.004369
82.27674,0.090843,0.012208,0.032468,0.004363
82.28247,0.090831,0.012198,0.032452,0.004358
82.28820,0.090819,0.012187,0.032436,0.004353
82.29393,0.090807,0.012176,0.032419,0.004347
82.29966,0.090795,0.012166,0.032402,0.004342
82.30539,0.090782,0.012155,0.032386,0.004336
82.31112,0.090769,0.012144,0.032369,0.004331
82.31685,0.090756,0.012134,0.032352,0.004325
82.32258,0.090743,0.012123,0.032335,0.004320
82.32831,0.090729,0.012112,0.032318,0.004314
82.33404,0.090715,0.012101,0.032301,0.004309
82.33976,0.090700,0.012090,0.032284,0.004303
82.34549,0.090686,0.012079,0.032266,0.004298
82.35122,0.090671,0.012068,0.032249,0.004292
82.35695,0.090655,0.012057,0.032231,0.004287
82.36268,0.090640,0.012046,0.032214,0.004281
82.36841,0.090624,0.012035,0.032196,0.004276
82.37414,0.090608,0.012024,0.032178,0.004270
82.37987,0.090591,0.012013,0.032160,0.004265
82.38560,0.090575,0.012002,0.032142,0.004259
82.39133,0.090558,0.011990,0.032124,0.004253
82.39706,0.090540,0.011979,0.032106,0.004248
82.40279,0.090523,0.011968,0.032088,0.004242
82.40852,0.090505,0.011957,0.032070,0.004237
82.41425,0.090487,0.011945,0.032051,0.004231
82.41998,0.090468,0.011934,0.032033,0.004225
82.42571,0.090450,0.011922,0.032014,0.004220
82.43144,0.090431,0.011911,0.031995,0.004214
82.43717,0.090411,0.011899,0.031977,0.004209
82.44290,0.090392,0.011888,0.031958,0.004203
82.44863,0.090372,0.011876,0.031939,0.004197
82.45436,0.090352,0.011865,0.031920,0.004192
82.46009,0.090331,0.011853,0.031901,0.004186
82.46582,0.090310,0.011841,0.031881,0.004180
82.47155,0.090289,0.011830,0.031862,0.004175
82.47727,0.090268,0.011818,0.031843,0.004169
82.48300,0.090246,0.011806,0.031823,0.004163
82.48873,0.090224,0.011794,0.031804,0.004157
82.49446,0.090202,0.011782,0.031784,0.004152
82.50019,0.090180,0.011770,0.031764,0.004146
82.50592,0.090157,0.011759,0.031744,0.004140
82.51165,0.090134,0.011747,0.031724,0.004134
82.51738,0.090110,0.011735,0.031704,0.004129
82.52311,0.090087,0.011723,0.031684,0.004123
82.52884,0.090063,0.011711,0.031664,0.004117
82.53457,0.090039,0.011699,0.031644,0.004111
82.54030,0.090014,0.011686,0.031623,0.004106
82.54603,0.089989,0.011674,0.031603,0.004100
82.55176,0.089964,0.011662,0.031582,0.004094
82.55749,0.089939,0.011650,0.031562,0.004088
82.56322,0.089913,0.011638,0.031541,0.004082
82.56895,0.089887,0.011625,0.031520,0.004077
82.57468,0.089861,0.011613,0.031499,0.004071
82.58041,0.089834,0.011601,0.031479,0.004065
82.58614,0.089808,0.011588,0.031457,0.004059
82.59187,0.089781,0.011576,0.031436,0.004053
82.59760,0.089753,0.011564,0.031415,0.004047
82.60333,0.089725,0.011551,0.031394,0.004042
82.60905,0.089698,0.011539,0.031372,0.004036
82.61478,0.089669,0.011526,0.031351,0.004030
82.62051,0.089641,0.011514,0.031329,0.004024
82.62624,0.089612,0.011501,0.031308,0.004018
82.63197,0.089583,0.011488,0.031286,0.004012
82.63770,0.089553,0.011476,0.031264,0.004006
82.64343,0.089524,0.011463,0.031242,0.004000
82.64916,0.089494,0.011450,0.031220,0.003994
82.65489,0.089464,0.011438,0.031198,0.003989
82.66062,0.089433,0.011425,0.031176,0.003983
82.66635,0.089402,0.011412,0.031154,0.003977
82.67208,0.089371,0.011399,0.031132,0.003971
82.67781,0.089340,0.011386,0.031109,0.003965
82.68354,0.089308,0.011373,0.031087,0.003959
82.68927,0.089276,0.011360,0.031064,0.003953
82.69500,0.089244,0.011347,0.031042,0.003947
82.70073,0.089212,0.011335,0.031019,0.003941
82.70646,0.089179,0.011322,0.030996,0.003935
82.71219,0.089146,0.011308,0.030973,0.003929
82.71792,0.089112,0.011295,0.030950,0.003923
82.72365,0.089079,0.011282,0.030927,0.003917
82.72938,0.089045,0.011269,0.030904,0.003911
82.73511,0.089011,0.011256,0.030881,0.003905
82.74084,0.088976,0.011243,0.030858,0.003899
82.74656,0.088941,0.011230,0.030834,0.003893
82.75229,0.088906,0.011216,0.030811,0.003887
82.75802,0.088871,0.011203,0.030787,0.003881
82.76375,0.088835,0.011190,0.030764,0.003875
82.76948,0.088800,0.011176,0.030740,0.003869
82.77521,0.088763,0.011163,0.030716,0.003863
82.78094,0.088727,0.011150,0.030693,0.003857
82.78667,0.088690,0.011136,0.030669,0.003851
82.79240,0.088653,0.011123,0.030645,0.003845
82.79813,0.088616,0.011109,0.030621,0.003839
82.80386,0.088578,0.011096,0.030596,0.003833
82.80959,0.088540,0.011082,0.030572,0.003827
82.81532,0.088502,0.011069,0.030548,0.003821
82.82105,0.088464,0.011055,0.030523,0.003814
82.82678,0.088425,0.011042,0.030499,0.003808
82.83251,0.088386,0.011028,0.030474,0.003802
82.83824,0.088347,0.011014,0.030450,0.003796
82.84397,0.088307,0.011001,0.030425,0.003790
82.84970,0.088268,0.010987,0.030400,0.003784
82.85543,0.088228,0.010973,0.030375,0.003778
82.86116,0.088187,0.010959,0.030351,0.003772
82.86689,0.088147,0.010946,0.030326,0.003766
82.87262,0.088106,0.010932,0.030300,0.003760
82.87835,0.088064,0.010918,0.030275,0.003753
82.88407,0.088023,0.010904,0.030250,0.003747
82.88980,0.087981,0.010890,0.030225,0.003741
82.89553,0.087939,0.010876,0.030199,0.003735
82.90126,0.087897,0.010862,0.030174,0.003729
82.90699,0.087854,0.010848,0.030148,0.003723
82.91272,0.087811,0.010834,0.030123,0.003717
82.91845,0.087768,0.010820,0.030097,0.003710
82.92418,0.087725,0.010806,0.030071,0.003704
82.92991,0.087681,0.010792,0.030045,0.003698
82.93564,0.087637,0.010778,0.030019,0.003692
82.94137,0.087593,0.010764,0.029993,0.003686
82.94710,0.087548,0.010750,0.029967,0.003680
82.95283,0.087504,0.010736,0.029941,0.003673
82.95856,0.087459,0.010721,0.029915,0.003667
82.96429,0.087413,0.010707,0.029889,0.003661
82.97002,0.087368,0.010693,0.029862,0.003655
82.97575,0.087322,0.010679,0.029836,0.003649
82.98148,0.087275,0.010664,0.029809,0.003642
82.98721,0.087229,0.010650,0.029783,0.003636
82.99294,0.087182,0.010636,0.029756,0.003630
82.99867,0.087135,0.010621,0.029729,0.003624
83.00440,0.087088,0.010607,0.029702,0.003618
83.01013,0.087040,0.010592,0.029675,0.003611
83.01585,0.086993,0.010578,0.029648,0.003605
83.02158,0.086945,0.010563,0.029621,0.003599
83.02731,0.086896,0.010549,0.029594,0.003593
83.03304,0.086848,0.010534,0.029567,0.003586
83.03877,0.086799,0.010520,0.029540,0.003580
83.04450,0.086749,0.010505,0.029512,0.003574
83.05023,0.086700,0.010491,0.029485,0.003568
83.05596,0.086650,0.010476,0.029458,0.003561
83.06169,0.086600,0.010461,0.029430,0.003555
83.06742,0.086550,0.010447,0.029402,0.003549
83.07315,0.086499,0.010432,0.029375,0.003543
83.07888,0.086449,0.010417,0.029347,0.003536
83.08461,0.086398,0.010403,0.029319,0.003530
83.09034,0.086346,0.010388,0.029291,0.003524
83.09607,0.086295,0.010373,0.029263,0.003518
83.10180,0.086243,0.010358,0.029235,0.003511
83.10753,0.086190,0.010343,0.029207,0.003505
83.11326,0.086138,0.010329,0.029179,0.003499
83.11899,0.086085,0.010314,0.029150,0.003492
83.12472,0.086032,0.010299,0.029122,0.003486
83.13045,0.085979,0.010284,0.029094,0.003480
83.13618,0.085926,0.010269,0.029065,0.003474
83.14191,0.085872,0.010254,0.029037,0.003467
83.14764,0.085818,0.010239,0.029008,0.003461
83.15336,0.085763,0.010224,0.028979,0.003455
83.15909,0.085709,0.010209,0.028951,0.003448
83.16482,0.085654,0.010194,0.028922,0.003442
83.17055,0.085599,0.010179,0.028893,0.003436
83.17628,0.085543,0.010164,0.028864,0.003429
83.18201,0.085488,0.010149,0.028835,0.003423
83.18774,0.085432,0.010134,0.028806,0.003417
83.19347,0.085376,0.010118,0.028777,0.003411
83.19920,0.085319,0.010103,0.028747,0.003404
83.20493,0.085262,0.010088,0.028718,0.003398
83.21066,0.085205,0.010073,0.028689,0.003392
83.21639,0.085148,0.010058,0.028659,0.003385
83.22212,0.085091,0.010042,0.028630,0.003379
83.22785,0.085033,0.010027,0.028600,0.003373
83.23358,0.084975,0.010012,0.028571,0.003366
83.23931,0.084916,0.009997,0.028541,0.003360
83.24504,0.084858,0.009981,0.028511,0.003354
83.25077,0.084799,0.009966,0.028481,0.003347
83.25650,0.084740,0.009951,0.028451,0.003341
83.26223,0.084681,0.009935,0.028421,0.003335
83.26796,0.084621,0.009920,0.028391,0.003328
83.27369,0.084561,0.009904,0.028361,0.003322
83.27942,0.084501,0.009889,0.028331,0.003315
83.28515,0.084440,0.009873,0.028301,0.003309
83.29087,0.084380,0.009858,0.028270,0.003303
83.29660,0.084319,0.009842,0.028240,0.003296
83.30233,0.084257,0.009827,0.028210,0.003290
83.30806,0.084196,0.009811,0.028179,0.003284
83.31379,0.084134,0.009796,0.028148,0.003277
83.31952,0.084072,0.009780,0.028118,0.003271
83.32525,0.084010,0.009765,0.028087,0.003265
83.33098,0.083947,0.009749,0.028056,0.003258
83.33671,0.083885,0.009733,0.028026,0.003252
83.34244,0.083822,0.009718,0.027995,0.003246
83.34817,0.083758,0.009702,0.027964,0.003239
83.35390,0.083695,0.009687,0.027933,0.003233
83.35963,0.083631,0.009671,0.027902,0.003226
83.36536,0.083567,0.009655,0.027870,0.003220
83.37109,0.083502,0.009639,0.027839,0.003214
83.37682,0.083438,0.009624,0.027808,0.003207
83.38255,0.083373,0.009608,0.027777,0.003201
83.38828,0.083308,0.009592,0.027745,0.003195
83.39401,0.083242,0.009576,0.027714,0.003188
83.39974,0.083177,0.009560,0.027682,0.003182
83.40547,0.083111,0.009545,0.027651,0.003175
83.41120,0.083045,0.009529,0.027619,0.003169
83.41693,0.082978,0.009513,0.027587,0.003163
83.42265,0.082912,0.009497,0.027555,0.003156
83.42838,0.082845,0.009481,0.027524,0.003150
83.43411,0.082777,0.009465,0.027492,0.003144
83.43984,0.082710,0.009449,0.027460,0.003137
83.44557,0.082642,0.009433,0.027428,0.003131
83.45130,0.082574,0.009417,0.027396,0.003124
83.45703,0.082506,0.009401,0.027363,0.003118
83.46276,0.082438,0.009385,0.027331,0.003112
83.46849,0.082369,0.009369,0.027299,0.003105
83.47422,0.082300,0.009353,0.027267,0.003099
83.47995,0.082231,0.009337,0.027234,0.003092
83.48568,0.082161,0.009321,0.027202,0.003086
83.49141,0.082091,0.009305,0.027169,0.003080
83.49714,0.082021,0.009289,0.027137,0.003073
83.50287,0.081951,0.009273,0.027104,0.003067
83.50860,0.081881,0.009257,0.027071,0.003061
83.51433,0.081810,0.009241,0.027039,0.003054
83.52006,0.081739,0.009225,0.027006,0.003048
83.52579,0.081668,0.009209,0.026973,0.003041
83.53152,0.081596,0.009192,0.026940,0.003035
83.53725,0.081524,0.009176,0.026907,0.003029
83.54298,0.081452,0.009160,0.026874,0.003022
83.54871,0.081380,0.009144,0.026841,0.003016
83.55444,0.081307,0.009128,0.026808,0.003009
83.56016,0.081235,0.009111,0.026774,0.003003
83.56589,0.081162,0.009095,0.026741,0.002997
83.57162,0.081088,0.009079,0.026708,0.002990
83.57735,0.081015,0.009062,0.026674,0.002984
83.58308,0.080941,0.009046,0.026641,0.002977
83.58881,0.080867,0.009030,0.026607,0.002971
83.59454,0.080793,0.009014,0.026574,0.002965
83.60027,0.080718,0.008997,0.026540,0.002958
83.60600,0.080644,0.008981,0.026507,0.002952
83.61173,0.080569,0.008964,0.026473,0.002946
83.61746,0.080493,0.008948,0.026439,0.002939
83.62319,0.080418,0.008932,0.026405,0.002933
83.62892,0.080342,0.008915,0.026371,0.002926
83.63465,0.080266,0.008899,0.026337,0.002920
83.64038,0.080190,0.008882,0.026303,0.002914
83.64611,0.080113,0.008866,0.026269,0.002907
83.65184,0.080036,0.008850,0.026235,0.002901
83.65757,0.079959,0.008833,0.026201,0.002894
83.66330,0.079882,0.008817,0.026167,0.002888
83.66903,0.079805,0.008800,0.026132,0.002882
83.67476,0.079727,0.008784,0.026098,0.002875
83.68049,0.079649,0.008767,0.026063,0.002869
83.68622,0.079571,0.008751,0.026029,0.002862
83.69195,0.079492,0.008734,0.025994,0.002856
83.69767,0.079414,0.008718,0.025960,0.002850
83.70340,0.079335,0.008701,0.025925,0.002843
83.70913,0.079256,0.008684,0.025891,0.002837
83.71486,0.079176,0.008668,0.025856,0.002831
83.72059,0.079096,0.008651,0.025821,0.002824
83.72632,0.079016,0.008635,0.025786,0.002818
83.73205,0.078936,0.008618,0.025751,0.002811
83.73778,0.078856,0.008602,0.025716,0.002805
83.74351,0.078775,0.008585,0.025681,0.002799
83.74924,0.078694,0.008568,0.025646,0.002792
83.75497,0.078613,0.008552,0.025611,0.002786
83.76070,0.078532,0.008535,0.025576,0.002780
83.76643,0.078450,0.008518,0.025541,0.002773
83.77216,0.078368,0.008502,0.025505,0.002767
83.77789,0.078286,0.008485,0.025470,0.002761
83.78362,0.078204,0.008468,0.025435,0.002754
83.78935,0.078121,0.008452,0.025399,0.002748
83.79508,0.078039,0.008435,0.025364,0.002741
83.80081,0.077956,0.008418,0.025328,0.002735
83.80654,0.077872,0.008401,0.025293,0.002729
83.81227,0.077789,0.008385,0.025257,0.002722
83.81800,0.077705,0.008368,0.025221,0.002716
83.82373,0.077621,0.008351,0.025186,0.002710
83.82946,0.077537,0.008334,0.025150,0.002703
83.83518,0.077452,0.008318,0.025114,0.002697
83.84091,0.077368,0.008301,0.025078,0.002691
83.84664,0.077283,0.008284,0.025042,0.002684
83.85237,0.077198,0.008267,0.025006,0.002678
83.85810,0.077112,0.008250,0.024970,0.002672
83.86383,0.077026,0.008233,0.024934,0.002665
83.86956,0.076941,0.008217,0.024898,0.002659
83.87529,0.076854,0.008200,0.024862,0.002653
83.88102,0.076768,0.008183,0.024825,0.002646
83.88675,0.076682,0.008166,0.024789,0.002640
83.89248,0.076595,0.008149,0.024753,0.002634
83.89821,0.076508,0.008132,0.024716,0.002627
83.90394,0.076420,0.008116,0.024680,0.002621
83.90967,0.076333,0.008099,0.024644,0.002615
83.91540,0.076245,0.008082,0.024607,0.002608
83.92113,0.076157,0.008065,0.024570,0.002602
83.92686,0.076069,0.008048,0.024534,0.002596
83.93259,0.075980,0.008031,0.024497,0.002589
83.93832,0.075892,0.008014,0.024460,0.002583
83.94405,0.075803,0.007997,0.024424,0.002577
83.94978,0.075714,0.007980,0.024387,0.002570
83.95551,0.075624,0.007963,0.024350,0.002564
83.96124,0.075535,0.007946,0.024313,0.002558
83.96696,0.075445,0.007929,0.024276,0.002551
83.97269,0.075355,0.007912,0.024239,0.002545
83.97842,0.075265,0.007895,0.024202,0.002539
83.98415,0.075174,0.007879,0.024165,0.002533
83.98988,0.075083,0.007862,0.024128,0.002526
83.99561,0.074992,0.007845,0.024090,0.002520
84.00134,0.074901,0.007828,0.024053,0.002514
84.00707,0.074810,0.007811,0.024016,0.002507
84.01280,0.074718,0.007794,0.023979,0.002501
84.01853,0.074626,0.007777,0.023941,0.002495
84.02426,0.074534,0.007760,0.023904,0.002489
84.02999,0.074442,0.007743,0.023866,0.002482
84.03572,0.074349,0.007726,0.023829,0.002476
84.04145,0.074257,0.007709,0.023791,0.002470
84.04718,0.074164,0.007691,0.023754,0.002463
84.05291,0.074070,0.007674,0.023716,0.002457
84.05864,0.073977,0.007657,0.023678,0.002451
84.06437,0.073883,0.007640,0.023640,0.002445
84.07010,0.073789,0.007623,0.023603,0.002438
84.07583,0.073695,0.007606,0.023565,0.002432
84.08156,0.073601,0.007589,0.023527,0.002426
84.08729,0.073506,0.007572,0.023489,0.002420
84.09302,0.073412,0.007555,0.023451,0.002413
84.09875,0.073317,0.007538,0.023413,0.002407
84.10447,0.073221,0.007521,0.023375,0.002401
84.11020,0.073126,0.007504,0.023337,0.002395
84.11593,0.073030,0.007487,0.023299,0.002388
84.12166,0.072934,0.007470,0.023261,0.002382
84.12739,0.072838,0.007453,0.023222,0.002376
84.13312,0.072742,0.007436,0.023184,0.002370
84.13885,0.072646,0.007418,0.023146,0.002364
84.14458,0.072549,0.007401,0.023107,0.002357
84.15031,0.072452,0.007384,0.023069,0.002351
84.15604,0.072355,0.007367,0.023031,0.002345
84.16177,0.072257,0.007350,0.022992,0.002339
84.16750,0.072160,0.007333,0.022953,0.002333
84.17323,0.072062,0.007316,0.022915,0.002326
84.17896,0.071964,0.007299,0.022876,0.002320
84.18469,0.071865,0.007282,0.022838,0.002314
84.19042,0.071767,0.007264,0.022799,0.002308
84.19615,0.071668,0.007247,0.022760,0.002302
84.20188,0.071569,0.007230,0.022721,0.002295
84.20761,0.071470,0.007213,0.022683,0.002289
84.21334,0.071371,0.007196,0.022644,0.002283
84.21907,0.071271,0.007179,0.022605,0.002277
84.22480,0.071171,0.007162,0.022566,0.002271
84.23053,0.071071,0.007145,0.022527,0.002265
84.23626,0.070971,0.007127,0.022488,0.002258
84.24198,0.070871,0.007110,0.022449,0.002252
84.24771,0.070770,0.007093,0.022410,0.002246
84.25344,0.070669,0.007076,0.022371,0.002240
84.25917,0.070568,0.007059,0.022332,0.002234
84.26490,0.070467,0.007042,0.022292,0.002228
84.27063,0.070366,0.007025,0.022253,0.002222
84.27636,0.070264,0.007007,0.022214,0.002215
84.28209,0.070162,0.006990,0.022174,0.002209
84.28782,0.070060,0.006973,0.022135,0.002203
84.29355,0.069958,0.006956,0.022096,0.002197
84.29928,0.069855,0.006939,0.022056,0.002191
84.30501,0.069752,0.006922,0.022017,0.002185
84.31074,0.069649,0.006905,0.021977,0.002179
84.31647,0.069546,0.006887,0.021938,0.002173
84.32220,0.069443,0.006870,0.021898,0.002166
84.32793,0.069339,0.006853,0.021858,0.002160
84.33366,0.069236,0.006836,0.021819,0.002154
84.33939,0.069132,0.006819,0.021779,0.002148
84.34512,0.069027,0.006802,0.021739,0.002142
84.35085,0.068923,0.006785,0.021699,0.002136
84.35658,0.068818,0.006767,0.021660,0.002130
84.36231,0.068714,0.006750,0.021620,0.002124
84.36804,0.068609,0.006733,0.021580,0.002118
84.37376,0.068503,0.006716,0.021540,0.002112
84.37949,0.068398,0.006699,0.021500,0.002106
84.38522,0.068292,0.006682,0.021460,0.002100
84.39095,0.068187,0.006665,0.021420,0.002094
84.39668,0.068081,0.006647,0.021380,0.002088
84.40241,0.067974,0.006630,0.021340,0.002082
84.40814,0.067868,0.006613,0.021300,0.002075
84.41387,0.067761,0.006596,0.021259,0.002069
84.41960,0.067655,0.006579,0.021219,0.002063
84.42533,0.067548,0.006562,0.021179,0.002057
84.43106,0.067440,0.006545,0.021139,0.002051
84.43679,0.067333,0.006528,0.021098,0.002045
84.44252,0.067225,0.006510,0.021058,0.002039
84.44825,0.067117,0.006493,0.021018,0.002033
84.45398,0.067009,0.006476,0.020977,0.002027
84.45971,0.066901,0.006459,0.020937,0.002021
84.46544,0.066793,0.006442,0.020896,0.002015
84.47117,0.066684,0.006425,0.020856,0.002009
84.47690,0.066575,0.006408,0.020815,0.002003
84.48263,0.066466,0.006391,0.020775,0.001997
84.48836,0.066357,0.006373,0.020734,0.001991
84.49409,0.066248,0.006356,0.020693,0.001985
84.49982,0.066138,0.006339,0.020653,0.001980
84.50555,0.066028,0.006322,0.020612,0.001974
