theta_deg,F1E,FH,FE
80.03533,0.136926,0.182990,0.025056
80.03590,0.136918,0.182982,0.025054
80.03647,0.136910,0.182974,0.025051
80.03705,0.136902,0.182966,0.025049
80.03762,0.136894,0.182958,0.025046
80.03819,0.136887,0.182951,0.025043
80.03877,0.136879,0.182943,0.025041
80.03934,0.136871,0.182935,0.025038
80.03991,0.136863,0.182927,0.025036
80.04049,0.136855,0.182919,0.025033
80.04106,0.136847,0.182912,0.025031
80.04163,0.136839,0.182904,0.025028
80.04220,0.136831,0.182896,0.025026
80.04278,0.136823,0.182888,0.025023
80.04335,0.136815,0.182880,0.025021
80.04392,0.136807,0.182872,0.025018
80.04450,0.136800,0.182865,0.025016
80.04507,0.136792,0.182857,0.025013
80.04564,0.136784,0.182849,0.025011
80.04621,0.136776,0.182841,0.025008
80.04679,0.136768,0.182833,0.025006
80.04736,0.136760,0.182826,0.025003
80.04793,0.136752,0.182818,0.025001
80.04851,0.136744,0.182810,0.024998
80.04908,0.136736,0.182802,0.024996
80.04965,0.136728,0.182794,0.024993
80.05023,0.136720,0.182786,0.024991
80.05080,0.136713,0.182779,0.024988
80.05137,0.136705,0.182771,0.024986
80.05194,0.136697,0.182763,0.024983
80.05252,0.136689,0.182755,0.024981
80.05309,0.136681,0.182747,0.024978
80.05366,0.136673,0.182739,0.024976
80.05424,0.136665,0.182732,0.024973
80.05481,0.136657,0.182724,0.024971
80.05538,0.136649,0.182716,0.024968
80.05595,0.136641,0.182708,0.024965
80.05653,0.136633,0.182700,0.024963
80.05710,0.136626,0.182692,0.024960
80.05767,0.136618,0.182685,0.024958
80.05825,0.136610,0.182677,0.024955
80.05882,0.136602,0.182669,0.024953
80.05939,0.136594,0.182661,0.024950
80.05997,0.136586,0.182653,0.024948
80.06054,0.136578,0.182645,0.024945
80.06111,0.136570,0.182638,0.024943
80.06168,0.136562,0.182630,0.024940
80.06226,0.136554,0.182622,0.024938
80.06283,0.136546,0.182614,0.024935
80.06340,0.136539,0.182606,0.024933
80.06398,0.136531,0.182598,0.024930
80.06455,0.136523,0.182591,0.024928
80.06512,0.136515,0.182583,0.024925
80.06570,0.136507,0.182575,0.024923
80.06627,0.136499,0.182567,0.024920
80.06684,0.136491,0.182559,0.024918
80.06741,0.136483,0.182551,0.024915
80.06799,0.136475,0.182544,0.024913
80.06856,0.136467,0.182536,0.024910
80.06913,0.136459,0.182528,0.024908
80.06971,0.136451,0.182520,0.024905
80.07028,0.136444,0.182512,0.024903
80.07085,0.136436,0.182504,0.024900
80.07142,0.136428,0.182497,0.024898
80.07200,0.136420,0.182489,0.024895
80.07257,0.136412,0.182481,0.024893
80.07314,0.136404,0.182473,0.024890
80.07372,0.136396,0.182465,0.024888
80.07429,0.136388,0.182457,0.024885
80.07486,0.136380,0.182449,0.024883
80.07544,0.136372,0.182442,0.024880
80.07601,0.136364,0.182434,0.024877
80.07658,0.136357,0.182426,0.024875
80.07715,0.136349,0.182418,0.024872
80.07773,0.136341,0.182410,0.024870
80.07830,0.136333,0.182402,0.024867
80.07887,0.136325,0.182394,0.024865
80.07945,0.136317,0.182387,0.024862
80.08002,0.136309,0.182379,0.024860
80.08059,0.136301,0.182371,0.024857
80.08117,0.136293,0.182363,0.024855
80.08174,0.136285,0.182355,0.024852
80.08231,0.136277,0.182347,0.024850
80.08288,0.136270,0.182340,0.024847
80.08346,0.136262,0.182332,0.024845
80.08403,0.136254,0.182324,0.024842
80.08460,0.136246,0.182316,0.024840
80.08518,0.136238,0.182308,0.024837
80.08575,0.136230,0.182300,0.024835
80.08632,0.136222,0.182292,0.024832
80.08689,0.136214,0.182285,0.024830
80.08747,0.136206,0.182277,0.024827
80.08804,0.136198,0.182269,0.024825
80.08861,0.136190,0.182261,0.024822
80.08919,0.136183,0.182253,0.024820
80.08976,0.136175,0.182245,0.024817
80.09033,0.136167,0.182237,0.024815
80.09091,0.136159,0.182229,0.024812
80.09148,0.136151,0.182222,0.024810
80.09205,0.136143,0.182214,0.024807
80.09262,0.136135,0.182206,0.024805
80.09320,0.136127,0.182198,0.024802
80.09377,0.136119,0.182190,0.024800
80.09434,0.136111,0.182182,0.024797
80.09492,0.136103,0.182174,0.024795
80.09549,0.136096,0.182167,0.024792
80.09606,0.136088,0.182159,0.024790
80.09663,0.136080,0.182151,0.024787
80.09721,0.136072,0.182143,0.024785
80.09778,0.136064,0.182135,0.024782
80.09835,0.136056,0.182127,0.024780
80.09893,0.136048,0.182119,0.024777
80.09950,0.136040,0.182111,0.024774
80.10007,0.136032,0.182104,0.024772
80.10065,0.136024,0.182096,0.024769
80.10122,0.136016,0.182088,0.024767
80.10179,0.136009,0.182080,0.024764
80.10236,0.136001,0.182072,0.024762
80.10294,0.135993,0.182064,0.024759
80.10351,0.135985,0.182056,0.024757
80.10408,0.135977,0.182048,0.024754
80.10466,0.135969,0.182041,0.024752
80.10523,0.135961,0.182033,0.024749
80.10580,0.135953,0.182025,0.024747
80.10638,0.135945,0.182017,0.024744
80.10695,0.135937,0.182009,0.024742
80.10752,0.135929,0.182001,0.024739
80.10809,0.135922,0.181993,0.024737
80.10867,0.135914,0.181985,0.024734
80.10924,0.135906,0.181978,0.024732
80.10981,0.135898,0.181970,0.024729
80.11039,0.135890,0.181962,0.024727
80.11096,0.135882,0.181954,0.024724
80.11153,0.135874,0.181946,0.024722
80.11210,0.135866,0.181938,0.024719
80.11268,0.135858,0.181930,0.024717
80.11325,0.135850,0.181922,0.024714
80.11382,0.135842,0.181915,0.024712
80.11440,0.135835,0.181907,0.024709
80.11497,0.135827,0.181899,0.024707
80.11554,0.135819,0.181891,0.024704
80.11612,0.135811,0.181883,0.024702
80.11669,0.135803,0.181875,0.024699
80.11726,0.135795,0.181867,0.024697
80.11783,0.135787,0.181859,0.024694
80.11841,0.135779,0.181851,0.024692
80.11898,0.135771,0.181844,0.024689
80.11955,0.135763,0.181836,0.024687
80.12013,0.135755,0.181828,0.024684
80.12070,0.135748,0.181820,0.024682
80.12127,0.135740,0.181812,0.024679
80.12185,0.135732,0.181804,0.024677
80.12242,0.135724,0.181796,0.024674
80.12299,0.135716,0.181788,0.024672
80.12356,0.135708,0.181780,0.024669
80.12414,0.135700,0.181772,0.024667
80.12471,0.135692,0.181765,0.024664
80.12528,0.135684,0.181757,0.024662
80.12586,0.135676,0.181749,0.024659
80.12643,0.135668,0.181741,0.024657
80.12700,0.135661,0.181733,0.024654
80.12757,0.135653,0.181725,0.024651
80.12815,0.135645,0.181717,0.024649
80.12872,0.135637,0.181709,0.024646
80.12929,0.135629,0.181701,0.024644
80.12987,0.135621,0.181694,0.024641
80.13044,0.135613,0.181686,0.024639
80.13101,0.135605,0.181678,0.024636
80.13159,0.135597,0.181670,0.024634
80.13216,0.135589,0.181662,0.024631
80.13273,0.135581,0.181654,0.024629
80.13330,0.135574,0.181646,0.024626
80.13388,0.135566,0.181638,0.024624
80.13445,0.135558,0.181630,0.024621
80.13502,0.135550,0.181622,0.024619
80.13560,0.135542,0.181614,0.024616
80.13617,0.135534,0.181607,0.024614
80.13674,0.135526,0.181599,0.024611
80.13731,0.135518,0.181591,0.024609
80.13789,0.135510,0.181583,0.024606
80.13846,0.135502,0.181575,0.024604
80.13903,0.135494,0.181567,0.024601
80.13961,0.135487,0.181559,0.024599
80.14018,0.135479,0.181551,0.024596
80.14075,0.135471,0.181543,0.024594
80.14133,0.135463,0.181535,0.024591
80.14190,0.135455,0.181528,0.024589
80.14247,0.135447,0.181520,0.024586
80.14304,0.135439,0.181512,0.024584
80.14362,0.135431,0.181504,0.024581
80.14419,0.135423,0.181496,0.024579
80.14476,0.135415,0.181488,0.024576
80.14534,0.135407,0.181480,0.024574
80.14591,0.135400,0.181472,0.024571
80.14648,0.135392,0.181464,0.024569
80.14706,0.135384,0.181456,0.024566
80.14763,0.135376,0.181448,0.024564
80.14820,0.135368,0.181440,0.024561
80.14877,0.135360,0.181433,0.024559
80.14935,0.135352,0.181425,0.024556
80.14992,0.135344,0.181417,0.024554
80.15049,0.135336,0.181409,0.024551
80.15107,0.135328,0.181401,0.024549
80.15164,0.135320,0.181393,0.024546
80.15221,0.135313,0.181385,0.024544
80.15278,0.135305,0.181377,0.024541
80.15336,0.135297,0.181369,0.024539
80.15393,0.135289,0.181361,0.024536
80.15450,0.135281,0.181353,0.024534
80.15508,0.135273,0.181345,0.024531
80.15565,0.135265,0.181337,0.024529
80.15622,0.135257,0.181330,0.024526
80.15680,0.135249,0.181322,0.024524
80.15737,0.135241,0.181314,0.024521
80.15794,0.135233,0.181306,0.024519
80.15851,0.135226,0.181298,0.024516
80.15909,0.135218,0.181290,0.024514
80.15966,0.135210,0.181282,0.024511
80.16023,0.135202,0.181274,0.024509
80.16081,0.135194,0.181266,0.024506
80.16138,0.135186,0.181258,0.024504
80.16195,0.135178,0.181250,0.024501
80.16253,0.135170,0.181242,0.024499
80.16310,0.135162,0.181234,0.024496
80.16367,0.135154,0.181226,0.024494
80.16424,0.135146,0.181219,0.024491
80.16482,0.135139,0.181211,0.024489
80.16539,0.135131,0.181203,0.024486
80.16596,0.135123,0.181195,0.024484
80.16654,0.135115,0.181187,0.024481
80.16711,0.135107,0.181179,0.024479
80.16768,0.135099,0.181171,0.024476
80.16825,0.135091,0.181163,0.024474
80.16883,0.135083,0.181155,0.024471
80.16940,0.135075,0.181147,0.024469
80.16997,0.135067,0.181139,0.024466
80.17055,0.135059,0.181131,0.024463
80.17112,0.135052,0.181123,0.024461
80.17169,0.135044,0.181115,0.024458
80.17227,0.135036,0.181107,0.024456
80.17284,0.135028,0.181100,0.024453
80.17341,0.135020,0.181092,0.024451
80.17398,0.135012,0.181084,0.024448
80.17456,0.135004,0.181076,0.024446
80.17513,0.134996,0.181068,0.024443
80.17570,0.134988,0.181060,0.024441
80.17628,0.134980,0.181052,0.024438
80.17685,0.134973,0.181044,0.024436
80.17742,0.134965,0.181036,0.024433
80.17799,0.134957,0.181028,0.024431
80.17857,0.134949,0.181020,0.024428
80.17914,0.134941,0.181012,0.024426
80.17971,0.134933,0.181004,0.024423
80.18029,0.134925,0.180996,0.024421
80.18086,0.134917,0.180988,0.024418
80.18143,0.134909,0.180980,0.024416
80.18201,0.134901,0.180972,0.024413
80.18258,0.134893,0.180964,0.024411
80.18315,0.134886,0.180957,0.024408
80.18372,0.134878,0.180949,0.024406
80.18430,0.134870,0.180941,0.024403
80.18487,0.134862,0.180933,0.024401
80.18544,0.134854,0.180925,0.024398
80.18602,0.134846,0.180917,0.024396
80.18659,0.134838,0.180909,0.024393
80.18716,0.134830,0.180901,0.024391
80.18774,0.134822,0.180893,0.024388
80.18831,0.134814,0.180885,0.024386
80.18888,0.134806,0.180877,0.024383
80.18945,0.134799,0.180869,0.024381
80.19003,0.134791,0.180861,0.024378
80.19060,0.134783,0.180853,0.024376
80.19117,0.134775,0.180845,0.024373
80.19175,0.134767,0.180837,0.024371
80.19232,0.134759,0.180829,0.024368
80.19289,0.134751,0.180821,0.024366
80.19346,0.134743,0.180813,0.024363
80.19404,0.134735,0.180805,0.024361
80.19461,0.134727,0.180797,0.024358
80.19518,0.134719,0.180789,0.024356
80.19576,0.134712,0.180781,0.024353
80.19633,0.134704,0.180774,0.024351
80.19690,0.134696,0.180766,0.024348
80.19748,0.134688,0.180758,0.024346
80.19805,0.134680,0.180750,0.024343
80.19862,0.134672,0.180742,0.024341
80.19919,0.134664,0.180734,0.024338
80.19977,0.134656,0.180726,0.024336
80.20034,0.134648,0.180718,0.024333
80.20091,0.134640,0.180710,0.024331
80.20149,0.134632,0.180702,0.024328
80.20206,0.134625,0.180694,0.024326
80.20263,0.134617,0.180686,0.024323
80.20321,0.134609,0.180678,0.024321
80.20378,0.134601,0.180670,0.024318
80.20435,0.134593,0.180662,0.024316
80.20492,0.134585,0.180654,0.024313
80.20550,0.134577,0.180646,0.024311
80.20607,0.134569,0.180638,0.024308
80.20664,0.134561,0.180630,0.024306
80.20722,0.134553,0.180622,0.024303
80.20779,0.134545,0.180614,0.024301
80.20836,0.134538,0.180606,0.024298
80.20893,0.134530,0.180598,0.024296
80.20951,0.134522,0.180590,0.024293
80.21008,0.134514,0.180582,0.024291
80.21065,0.134506,0.180574,0.024288
80.21123,0.134498,0.180566,0.024286
80.21180,0.134490,0.180558,0.024283
80.21237,0.134482,0.180550,0.024281
80.21295,0.134474,0.180542,0.024278
80.21352,0.134466,0.180534,0.024276
80.21409,0.134458,0.180526,0.024273
80.21466,0.134451,0.180518,0.024271
80.21524,0.134443,0.180510,0.024268
80.21581,0.134435,0.180502,0.024266
80.21638,0.134427,0.180495,0.024263
80.21696,0.134419,0.180487,0.024261
80.21753,0.134411,0.180479,0.024258
80.21810,0.134403,0.180471,0.024256
80.21867,0.134395,0.180463,0.024253
80.21925,0.134387,0.180455,0.024251
80.21982,0.134379,0.180447,0.024248
80.22039,0.134371,0.180439,0.024246
80.22097,0.134364,0.180431,0.024243
80.22154,0.134356,0.180423,0.024241
80.22211,0.134348,0.180415,0.024238
80.22269,0.134340,0.180407,0.024236
80.22326,0.134332,0.180399,0.024233
80.22383,0.134324,0.180391,0.024231
80.22440,0.134316,0.180383,0.024228
80.22498,0.134308,0.180375,0.024226
80.22555,0.134300,0.180367,0.024223
80.22612,0.134292,0.180359,0.024221
80.22670,0.134284,0.180351,0.024218
80.22727,0.134277,0.180343,0.024216
80.22784,0.134269,0.180335,0.024213
80.22842,0.134261,0.180327,0.024211
80.22899,0.134253,0.180319,0.024208
80.22956,0.134245,0.180311,0.024206
80.23013,0.134237,0.180303,0.024203
80.23071,0.134229,0.180295,0.024201
80.23128,0.134221,0.180287,0.024198
80.23185,0.134213,0.180279,0.024196
80.23243,0.134205,0.180271,0.024193
80.23300,0.134197,0.180263,0.024191
80.23357,0.134190,0.180255,0.024188
80.23414,0.134182,0.180247,0.024186
80.23472,0.134174,0.180239,0.024183
80.23529,0.134166,0.180231,0.024181
80.23586,0.134158,0.180223,0.024178
80.23644,0.134150,0.180215,0.024176
80.23701,0.134142,0.180207,0.024173
80.23758,0.134134,0.180199,0.024171
80.23816,0.134126,0.180191,0.024168
80.23873,0.134118,0.180183,0.024166
80.23930,0.134111,0.180175,0.024163
80.23987,0.134103,0.180167,0.024161
80.24045,0.134095,0.180159,0.024158
80.24102,0.134087,0.180151,0.024156
80.24159,0.134079,0.180143,0.024153
80.24217,0.134071,0.180135,0.024151
80.24274,0.134063,0.180127,0.024148
80.24331,0.134055,0.180119,0.024146
80.24389,0.134047,0.180111,0.024143
80.24446,0.134039,0.180103,0.024141
80.24503,0.134031,0.180095,0.024138
80.24560,0.134024,0.180087,0.024136
80.24618,0.134016,0.180079,0.024133
80.24675,0.134008,0.180071,0.024131
80.24732,0.134000,0.180063,0.024128
80.24790,0.133992,0.180055,0.024126
80.24847,0.133984,0.180047,0.024123
80.24904,0.133976,0.180039,0.024121
80.24961,0.133968,0.180031,0.024118
80.25019,0.133960,0.180023,0.024116
80.25076,0.133952,0.180015,0.024113
80.25133,0.133944,0.180007,0.024111
80.25191,0.133937,0.179999,0.024108
80.25248,0.133929,0.179991,0.024106
80.25305,0.133921,0.179983,0.024103
80.25363,0.133913,0.179975,0.024101
80.25420,0.133905,0.179967,0.024098
80.25477,0.133897,0.179959,0.024096
80.25534,0.133889,0.179951,0.024093
80.25592,0.133881,0.179943,0.024091
80.25649,0.133873,0.179935,0.024088
80.25706,0.133865,0.179927,0.024086
80.25764,0.133857,0.179919,0.024083
80.25821,0.133850,0.179910,0.024081
80.25878,0.133842,0.179902,0.024078
80.25935,0.133834,0.179894,0.024076
80.25993,0.133826,0.179886,0.024073
80.26050,0.133818,0.179878,0.024071
80.26107,0.133810,0.179870,0.024068
80.26165,0.133802,0.179862,0.024066
80.26222,0.133794,0.179854,0.024063
80.26279,0.133786,0.179846,0.024061
80.26337,0.133778,0.179838,0.024058
80.26394,0.133770,0.179830,0.024056
80.26451,0.133763,0.179822,0.024053
80.26508,0.133755,0.179814,0.024051
80.26566,0.133747,0.179806,0.024048
80.26623,0.133739,0.179798,0.024046
80.26680,0.133731,0.179790,0.024044
80.26738,0.133723,0.179782,0.024041
80.26795,0.133715,0.179774,0.024039
80.26852,0.133707,0.179766,0.024036
80.26910,0.133699,0.179758,0.024034
80.26967,0.133691,0.179750,0.024031
80.27024,0.133683,0.179742,0.024029
80.27081,0.133676,0.179734,0.024026
80.27139,0.133668,0.179726,0.024024
80.27196,0.133660,0.179718,0.024021
80.27253,0.133652,0.179710,0.024019
80.27311,0.133644,0.179702,0.024016
80.27368,0.133636,0.179694,0.024014
80.27425,0.133628,0.179686,0.024011
80.27482,0.133620,0.179678,0.024009
80.27540,0.133612,0.179670,0.024006
80.27597,0.133604,0.179662,0.024004
80.27654,0.133597,0.179654,0.024001
80.27712,0.133589,0.179646,0.023999
80.27769,0.133581,0.179638,0.023996
80.27826,0.133573,0.179629,0.023994
80.27884,0.133565,0.179621,0.023991
80.27941,0.133557,0.179613,0.023989
80.27998,0.133549,0.179605,0.023986
80.28055,0.133541,0.179597,0.023984
80.28113,0.133533,0.179589,0.023981
80.28170,0.133525,0.179581,0.023979
80.28227,0.133517,0.179573,0.023976
80.28285,0.133510,0.179565,0.023974
80.28342,0.133502,0.179557,0.023971
80.28399,0.133494,0.179549,0.023969
80.28457,0.133486,0.179541,0.023966
80.28514,0.133478,0.179533,0.023964
80.28571,0.133470,0.179525,0.023961
80.28628,0.133462,0.179517,0.023959
80.28686,0.133454,0.179509,0.023956
80.28743,0.133446,0.179501,0.023954
80.28800,0.133438,0.179493,0.023951
80.28858,0.133430,0.179485,0.023949
80.28915,0.133423,0.179477,0.023946
80.28972,0.133415,0.179469,0.023944
80.29029,0.133407,0.179461,0.023941
80.29087,0.133399,0.179453,0.023939
80.29144,0.133391,0.179444,0.023936
80.29201,0.133383,0.179436,0.023934
80.29259,0.133375,0.179428,0.023931
80.29316,0.133367,0.179420,0.023929
80.29373,0.133359,0.179412,0.023926
80.29431,0.133351,0.179404,0.023924
80.29488,0.133343,0.179396,0.023921
80.29545,0.133336,0.179388,0.023919
80.29602,0.133328,0.179380,0.023916
80.29660,0.133320,0.179372,0.023914
80.29717,0.133312,0.179364,0.023911
80.29774,0.133304,0.179356,0.023909
80.29832,0.133296,0.179348,0.023906
80.29889,0.133288,0.179340,0.023904
80.29946,0.133280,0.179332,0.023901
80.30003,0.133272,0.179324,0.023899
80.30061,0.133264,0.179316,0.023896
80.30118,0.133256,0.179308,0.023894
80.30175,0.133249,0.179299,0.023891
80.30233,0.133241,0.179291,0.023889
80.30290,0.133233,0.179283,0.023886
80.30347,0.133225,0.179275,0.023884
80.30405,0.133217,0.179267,0.023881
80.30462,0.133209,0.179259,0.023879
80.30519,0.133201,0.179251,0.023876
80.30576,0.133193,0.179243,0.023874
80.30634,0.133185,0.179235,0.023871
80.30691,0.133177,0.179227,0.023869
80.30748,0.133170,0.179219,0.023866
80.30806,0.133162,0.179211,0.023864
80.30863,0.133154,0.179203,0.023862
80.30920,0.133146,0.179195,0.023859
80.30978,0.133138,0.179187,0.023857
80.31035,0.133130,0.179179,0.023854
80.31092,0.133122,0.179170,0.023852
80.31149,0.133114,0.179162,0.023849
80.31207,0.133106,0.179154,0.023847
80.31264,0.133098,0.179146,0.023844
80.31321,0.133090,0.179138,0.023842
80.31379,0.133083,0.179130,0.023839
80.31436,0.133075,0.179122,0.023837
80.31493,0.133067,0.179114,0.023834
80.31550,0.133059,0.179106,0.023832
80.31608,0.133051,0.179098,0.023829
80.31665,0.133043,0.179090,0.023827
80.31722,0.133035,0.179082,0.023824
80.31780,0.133027,0.179074,0.023822
80.31837,0.133019,0.179066,0.023819
80.31894,0.133011,0.179057,0.023817
80.31952,0.133003,0.179049,0.023814
80.32009,0.132996,0.179041,0.023812
80.32066,0.132988,0.179033,0.023809
80.32123,0.132980,0.179025,0.023807
80.32181,0.132972,0.179017,0.023804
80.32238,0.132964,0.179009,0.023802
80.32295,0.132956,0.179001,0.023799
80.32353,0.132948,0.178993,0.023797
80.32410,0.132940,0.178985,0.023794
80.32467,0.132932,0.178977,0.023792
80.32525,0.132924,0.178969,0.023789
80.32582,0.132916,0.178960,0.023787
80.32639,0.132909,0.178952,0.023784
80.32696,0.132901,0.178944,0.023782
80.32754,0.132893,0.178936,0.023779
80.32811,0.132885,0.178928,0.023777
80.32868,0.132877,0.178920,0.023774
80.32926,0.132869,0.178912,0.023772
80.32983,0.132861,0.178904,0.023769
80.33040,0.132853,0.178896,0.023767
80.33097,0.132845,0.178888,0.023764
80.33155,0.132837,0.178880,0.023762
80.33212,0.132830,0.178872,0.023759
80.33269,0.132822,0.178863,0.023757
80.33327,0.132814,0.178855,0.023754
80.33384,0.132806,0.178847,0.023752
80.33441,0.132798,0.178839,0.023749
80.33499,0.132790,0.178831,0.023747
80.33556,0.132782,0.178823,0.023744
80.33613,0.132774,0.178815,0.023742
80.33670,0.132766,0.178807,0.023740
80.33728,0.132758,0.178799,0.023737
80.33785,0.132750,0.178791,0.023735
80.33842,0.132743,0.178783,0.023732
80.33900,0.132735,0.178774,0.023730
80.33957,0.132727,0.178766,0.023727
80.34014,0.132719,0.178758,0.023725
80.34071,0.132711,0.178750,0.023722
80.34129,0.132703,0.178742,0.023720
80.34186,0.132695,0.178734,0.023717
80.34243,0.132687,0.178726,0.023715
80.34301,0.132679,0.178718,0.023712
80.34358,0.132671,0.178710,0.023710
80.34415,0.132663,0.178702,0.023707
80.34473,0.132656,0.178693,0.023705
80.34530,0.132648,0.178685,0.023702
80.34587,0.132640,0.178677,0.023700
80.34644,0.132632,0.178669,0.023697
80.34702,0.132624,0.178661,0.023695
80.34759,0.132616,0.178653,0.023692
80.34816,0.132608,0.178645,0.023690
80.34874,0.132600,0.178637,0.023687
80.34931,0.132592,0.178629,0.023685
80.34988,0.132584,0.178621,0.023682
80.35046,0.132577,0.178612,0.023680
